,DATETIME,Body of Water Name,DataContact,LAT,LONG,Secchi Depth (m),Total Nitrogen (ug/L),Total Phosphorus (ug/L),Total Chlorophyll a (ug/L),Microcystin (ug/L)
410,2006-05-02 00:00:00,Louisa,Dana Stephens,28.4832333,-81.741767,0.3048,1670.0,32.3333333,6.0,0.01932604
411,2006-08-01 00:00:00,Louisa,Dana Stephens,28.4832333,-81.741767,0.43688,1530.0,30.6666667,17.6666667,0.03896591
412,2006-09-05 00:00:00,Louisa,Dana Stephens,28.4832333,-81.741767,0.38608,1253.33333,29.0,5.33333333,0.02903382
413,2006-12-05 00:00:00,Louisa,Dana Stephens,28.4832333,-81.741767,0.39624,1510.0,31.333333300000003,5.33333333,0.02913294
414,2006-02-17 00:00:00,May,Dana Stephens,28.8736833,-81.6358,3.3528,943.333333,30.3333333,26.3333333,0.14501712
415,2006-03-17 00:00:00,May,Dana Stephens,28.8736833,-81.6358,3.048,703.333333,13.6666667,2.66666667,0.0903253
416,2006-05-09 00:00:00,May,Dana Stephens,28.8736833,-81.6358,2.7432,773.333333,14.0,3.66666667,0.03412964
417,2006-07-15 00:00:00,May,Dana Stephens,28.8736833,-81.6358,2.7432,800.0,15.0,4.66666667,0.11614439
418,2006-10-14 00:00:00,May,Dana Stephens,28.8736833,-81.6358,2.3622,833.333333,18.6666667,7.0,0.21647631
419,2006-11-24 00:00:00,May,Dana Stephens,28.8736833,-81.6358,2.1336,826.666667,19.0,6.33333333,0.07255408
420,2006-09-04 00:00:00,Minnehaha,Dana Stephens,28.5316333,-81.763617,,,,,0.03084055
421,2006-01-11 00:00:00,Mirror,Dana Stephens,28.8912,-81.6725,1.524,880.0,34.6666667,20.3333333,0.06153076
422,2006-04-16 00:00:00,Mirror,Dana Stephens,28.8912,-81.6725,1.7272,993.333333,28.3333333,12.0,0.05243913
423,2006-06-20 00:00:00,Mirror,Dana Stephens,28.8912,-81.6725,1.4224,890.0,22.6666667,7.0,0.06921232
424,2006-08-19 00:00:00,Mirror,Dana Stephens,28.8912,-81.6725,1.2192,956.666667,28.3333333,7.33333333,2.30416427
425,2006-10-28 00:00:00,Mirror,Dana Stephens,28.8912,-81.6725,1.60528,880.0,20.3333333,5.66666667,0.24643968
426,2006-01-13 00:00:00,Peanut Pond,Dana Stephens,28.9276,-81.645583,2.7432,530.0,23.0,7.66666667,0.60298314
427,2006-03-10 00:00:00,Peanut Pond,Dana Stephens,28.9276,-81.645583,3.07848,446.666667,17.6666667,3.66666667,0.09995447
428,2006-05-04 00:00:00,Peanut Pond,Dana Stephens,28.9276,-81.645583,3.02768,506.6666670000001,15.666666700000002,2.66666667,0.0176343
429,2006-07-07 00:00:00,Peanut Pond,Dana Stephens,28.9276,-81.645583,2.5908,430.0,14.0,5.66666667,0.05332474
430,2006-09-05 00:00:00,Peanut Pond,Dana Stephens,28.9276,-81.645583,2.87528,423.333333,14.3333333,6.0,0.10020483
431,2006-11-07 00:00:00,Peanut Pond,Dana Stephens,28.9276,-81.645583,2.5908,530.0,20.3333333,7.0,0.05232587
432,2006-01-25 00:00:00,Picciola,Dana Stephens,28.8425833,-81.877667,0.43688,2793.33333,62.3333333,92.6666667,0.34373774
433,2006-05-23 00:00:00,Picciola,Dana Stephens,28.8425833,-81.877667,0.53848,1786.66667,33.6666667,42.3333333,0.23590738
434,2006-07-18 00:00:00,Picciola,Dana Stephens,28.8425833,-81.877667,0.54864,1653.33333,30.0,38.0,0.90274941
435,2006-09-20 00:00:00,Picciola,Dana Stephens,28.8425833,-81.877667,0.58928,2040.0,40.6666667,62.0,1.25543227
436,2006-11-28 00:00:00,Picciola,Dana Stephens,28.8425833,-81.877667,0.4572,2313.33333,48.6666667,65.3333333,1.4113063
437,2006-01-24 00:00:00,Sawmill,Dana Stephens,28.4931167,-81.779111,1.63576,960.0,22.6666667,12.6666667,3.68512941
438,2006-05-23 00:00:00,Sawmill,Dana Stephens,28.4931167,-81.779111,2.37744,646.666667,16.0,4.0,0.09731577
439,2006-08-24 00:00:00,Sawmill,Dana Stephens,28.4931167,-81.779111,1.85928,716.666667,13.0,7.0,0.08250353
440,2006-10-28 00:00:00,Sawmill,Dana Stephens,28.4931167,-81.779111,1.92024,723.333333,16.0,12.3333333,0.19427748
441,2006-11-27 00:00:00,Sawmill,Dana Stephens,28.4931167,-81.779111,2.34696,770.0,14.3333333,10.6666667,0.50532376
442,2006-01-10 00:00:00,Sellers,Dana Stephens,29.1123833,-81.63385,,236.666667,8.0,4.66666667,0.09441113
443,2006-03-29 00:00:00,Sellers,Dana Stephens,29.1123833,-81.63385,7.5184,173.333333,4.0,1.33333333,0.08425372
444,2006-06-14 00:00:00,Sellers,Dana Stephens,29.1123833,-81.63385,,143.333333,5.66666667,6.0,0.00721114
445,2006-07-19 00:00:00,Sellers,Dana Stephens,29.1123833,-81.63385,6.096,83.3333333,3.0,2.0,0.04742349
446,2006-12-21 00:00:00,Sellers,Dana Stephens,29.1123833,-81.63385,,96.6666667,4.33333333,1.33333333,0.02845772
447,2006-01-28 00:00:00,Silver,Dana Stephens,28.83705,-81.804217,2.1336,1180.0,22.0,1.66666667,0.11303644
448,2006-03-31 00:00:00,Silver,Dana Stephens,28.83705,-81.804217,1.8288,1180.0,13.3333333,3.0,0.05804414
449,2006-05-31 00:00:00,Silver,Dana Stephens,28.83705,-81.804217,1.8288,1310.0,12.0,5.66666667,0.04225335
450,2006-08-23 00:00:00,Silver,Dana Stephens,28.83705,-81.804217,1.2192,1460.0,14.0,7.66666667,0.0325285
451,2006-10-30 00:00:00,Silver,Dana Stephens,28.83705,-81.804217,1.524,1363.33333,15.0,4.33333333,0.0992817
452,2006-01-25 00:00:00,Trout,Dana Stephens,28.8662667,-81.6835,0.6096,3400.0,189.0,68.6666667,0.07456939
453,2006-03-15 00:00:00,Trout,Dana Stephens,28.8662667,-81.6835,0.89408,3943.33333,301.0,44.6666667,0.22365023
454,2006-05-24 00:00:00,Trout,Dana Stephens,28.8662667,-81.6835,0.4572,1630.0,322.666667,63.3333333,1.356104
455,2006-07-14 00:00:00,Trout,Dana Stephens,28.8662667,-81.6835,0.3048,2813.33333,426.666667,217.666667,4.48451141
456,2006-09-13 00:00:00,Trout,Dana Stephens,28.8662667,-81.6835,0.43688,1886.66667,217.333333,113.666667,3.10990859
457,2006-11-15 00:00:00,Trout,Dana Stephens,28.8662667,-81.6835,0.3048,2040.0,136.666667,114.333333,2.00543563
458,2006-01-04 00:00:00,Unity,Dana Stephens,28.87675,-81.87905,0.6096,1226.66667,49.3333333,7.0,0.19571576
459,2006-04-15 00:00:00,Unity,Dana Stephens,28.87675,-81.87905,0.49784,1556.66667,38.0,80.0,0.16061068
460,2006-07-25 00:00:00,Unity,Dana Stephens,28.87675,-81.87905,0.6096,853.333333,39.0,22.3333333,0.02910863
461,2006-10-06 00:00:00,Unity,Dana Stephens,28.87675,-81.87905,0.6096,800.0,31.666666699999997,27.0,0.13970497
462,2006-03-29 00:00:00,Wildcat,Dana Stephens,29.15975,-81.6277,1.778,350.0,6.66666667,2.33333333,0.07663987
463,2006-06-14 00:00:00,Wildcat,Dana Stephens,29.15975,-81.6277,1.6256,366.666667,8.66666667,12.6666667,0.0235245
464,2006-07-20 00:00:00,Wildcat,Dana Stephens,29.15975,-81.6277,2.1336,340.0,8.66666667,7.0,0.02130624
465,2006-11-28 00:00:00,Wildcat,Dana Stephens,29.15975,-81.6277,1.8288,323.333333,7.66666667,7.66666667,0.03084634
466,2006-05-18 00:00:00,Little Murex,Dana Stephens,26.4330139,-82.099981,1.0668,1610.0,20.0,10.3333333,0.03972397
467,2006-01-19 00:00:00,Diane,Dana Stephens,30.5935,-84.236667,1.58496,510.0,30.0,6.33333333,0.07293879
468,2006-04-27 00:00:00,Diane,Dana Stephens,30.5935,-84.236667,1.2192,370.0,16.0,5.0,0.05911196
469,2006-05-25 00:00:00,Diane,Dana Stephens,30.5935,-84.236667,2.2352,416.666667,19.0,,0.0149152
470,2006-07-26 00:00:00,Diane,Dana Stephens,30.5935,-84.236667,2.3368,500.0,17.0,5.33333333,0.04169222
471,2006-10-26 00:00:00,Diane,Dana Stephens,30.5935,-84.236667,2.8956,436.666667,18.0,3.0,0.04713095
472,2006-11-22 00:00:00,Diane,Dana Stephens,30.5935,-84.236667,,416.666667,15.3333333,2.0,0.03630479
473,2006-01-31 00:00:00,Minniehaha,Dana Stephens,30.4157333,-84.348717,0.9144,595.0,16.5,5.5,0.04299251
474,2006-03-11 00:00:00,Minniehaha,Dana Stephens,30.4157333,-84.348717,0.85344,670.0,17.0,16.0,0.07254231
475,2006-05-20 00:00:00,Minniehaha,Dana Stephens,30.4157333,-84.348717,1.2192,580.0,14.5,8.5,0.00454889
476,2006-07-17 00:00:00,Minniehaha,Dana Stephens,30.4157333,-84.348717,0.9144,450.0,10.5,4.5,0.04678387
477,2006-10-17 00:00:00,Minniehaha,Dana Stephens,30.4157333,-84.348717,,490.0,8.5,2.5,0.0454809
478,2006-02-03 00:00:00,Silver,Dana Stephens,30.4030667,-84.405717,,270.0,9.33333333,2.33333333,0.13577028
479,2006-03-10 00:00:00,Silver,Dana Stephens,30.4030667,-84.405717,3.2004,280.0,6.33333333,2.5,0.03971392
480,2006-06-02 00:00:00,Silver,Dana Stephens,30.4030667,-84.405717,,220.0,8.0,2.33333333,0.03041964
481,2006-07-05 00:00:00,Silver,Dana Stephens,30.4030667,-84.405717,,256.666667,7.0,2.66666667,0.07983006
482,2006-09-05 00:00:00,Silver,Dana Stephens,30.4030667,-84.405717,,276.666667,7.66666667,3.66666667,0.06506811
483,2006-11-02 00:00:00,Silver,Dana Stephens,30.4030667,-84.405717,,385.0,10.0,4.66666667,0.06798478
484,2006-01-02 00:00:00,Summerset,Dana Stephens,30.5737778,-84.263306,0.33528,1950.0,66.0,160.666667,0.11213696
485,2006-04-23 00:00:00,Summerset,Dana Stephens,30.5737778,-84.263306,2.2098,656.666667,34.3333333,5.33333333,0.03975293
486,2006-05-19 00:00:00,Summerset,Dana Stephens,30.5737778,-84.263306,1.2192,683.333333,35.0,10.6666667,0.0226645
487,2006-07-01 00:00:00,Summerset,Dana Stephens,30.5737778,-84.263306,0.79248,840.0,57.6666667,30.6666667,0.05774671
488,2006-09-02 00:00:00,Summerset,Dana Stephens,30.5737778,-84.263306,0.762,1033.33333,70.6666667,43.6666667,0.06087614
489,2006-11-10 00:00:00,Summerset,Dana Stephens,30.5737778,-84.263306,1.6764,653.333333,41.0,14.0,0.0822053
490,2006-01-19 00:00:00,Susan,Dana Stephens,30.4873167,-84.329261,0.8128,736.666667,80.6666667,12.6666667,3.56824204
491,2006-04-17 00:00:00,Susan,Dana Stephens,30.4873167,-84.329261,1.2192,800.0,135.666667,5.33333333,0.56375419
492,2006-06-24 00:00:00,Susan,Dana Stephens,30.4873167,-84.329261,0.3048,2686.66667,203.666667,174.0,0.14034759
493,2006-07-27 00:00:00,Susan,Dana Stephens,30.4873167,-84.329261,0.6604,1166.66667,158.666667,31.0,0.28384017
494,2006-09-25 00:00:00,Susan,Dana Stephens,30.4873167,-84.329261,0.6096,1506.66667,110.333333,82.3333333,6.64974855
495,2006-01-10 00:00:00,Charles,Dana Stephens,29.2294833,-81.9072,0.3048,1750.0,106.0,3.0,0.11029798
496,2006-03-13 00:00:00,Charles,Dana Stephens,29.2294833,-81.9072,0.3048,1606.66667,66.6666667,3.0,0.04853448
497,2006-06-04 00:00:00,Charles,Dana Stephens,29.2294833,-81.9072,0.3048,1553.33333,73.0,3.33333333,0.01516325
498,2006-07-05 00:00:00,Charles,Dana Stephens,29.2294833,-81.9072,0.6096,1516.66667,66.6666667,5.33333333,0.04162898
499,2006-03-01 00:00:00,DeLancy,Dana Stephens,29.4271389,-81.766944,2.92608,556.666667,12.6666667,4.0,0.05008182
500,2006-01-10 00:00:00,Eaton,Dana Stephens,29.2576333,-81.868117,0.3048,1266.66667,69.6666667,1.66666667,0.10101613
501,2006-03-13 00:00:00,Eaton,Dana Stephens,29.2576333,-81.868117,0.4572,1343.33333,50.0,2.33333333,0.04071856
502,2006-05-04 00:00:00,Eaton,Dana Stephens,29.2576333,-81.868117,0.6096,1153.33333,45.6666667,6.66666667,0.02790063
503,2006-07-05 00:00:00,Eaton,Dana Stephens,29.2576333,-81.868117,0.9144,850.0,36.0,12.3333333,0.05956158
504,2006-01-10 00:00:00,Halfmoon,Dana Stephens,29.1530667,-81.83015,1.524,970.0,9.66666667,3.0,0.09155094
505,2006-03-13 00:00:00,Halfmoon,Dana Stephens,29.1530667,-81.83015,1.8288,890.0,10.0,4.66666667,0.08597318
506,2006-05-04 00:00:00,Halfmoon,Dana Stephens,29.1530667,-81.83015,1.524,950.0,12.3333333,5.66666667,0.11411272
507,2006-07-05 00:00:00,Halfmoon,Dana Stephens,29.1530667,-81.83015,1.8288,863.333333,11.0,7.66666667,0.25589432
508,2006-01-16 00:00:00,Tiger,Dana Stephens,29.1317778,-82.519056,1.2192,760.0,18.6666667,19.6666667,0.07482071
509,2006-03-05 00:00:00,Tiger,Dana Stephens,29.1317778,-82.519056,1.28016,770.0,18.3333333,8.0,0.05771948
510,2006-07-16 00:00:00,Tiger,Dana Stephens,29.1317778,-82.519056,1.53416,660.0,14.3333333,5.66666667,0.07809596
511,2006-10-15 00:00:00,Tiger,Dana Stephens,29.1317778,-82.519056,1.02616,736.666667,19.6666667,9.33333333,0.04357832
512,2006-11-12 00:00:00,Tiger,Dana Stephens,29.1317778,-82.519056,1.45288,646.666667,19.6666667,9.33333333,0.04931242
513,2006-03-11 00:00:00,Colonial,Dana Stephens,25.6165556,-80.370833,3.6576,246.666667,7.66666667,2.0,0.1639617
514,2006-05-14 00:00:00,Colonial,Dana Stephens,25.6165556,-80.370833,3.3528,276.666667,5.66666667,2.0,0.0376225
515,2006-02-20 00:00:00,Highland,Dana Stephens,25.9716389,-80.158833,3.302,470.0,12.3333333,2.66666667,0.0453075
516,2006-04-01 00:00:00,Highland,Dana Stephens,25.9716389,-80.158833,2.794,630.0,12.6666667,1.0,0.01334276
517,2006-05-30 00:00:00,Highland,Dana Stephens,25.9716389,-80.158833,2.6416,433.333333,10.6666667,2.0,0.00527499
518,2006-07-23 00:00:00,Highland,Dana Stephens,25.9716389,-80.158833,2.9972,383.333333,10.3333333,2.66666667,0.08892722
519,2006-10-14 00:00:00,Highland,Dana Stephens,25.9716389,-80.158833,2.4892,610.0,12.3333333,3.66666667,0.0791948
520,2006-11-26 00:00:00,Highland,Dana Stephens,25.9716389,-80.158833,1.8288,713.333333,14.6666667,9.33333333,0.07279832
521,2006-01-11 00:00:00,Persch,Dana Stephens,25.8183833,-80.299983,1.2192,1050.0,21.6666667,13.0,0.07546124
522,2006-04-14 00:00:00,Persch,Dana Stephens,25.8183833,-80.299983,1.31064,1026.66667,25.6666667,5.33333333,0.10424785
523,2006-05-13 00:00:00,Persch,Dana Stephens,25.8183833,-80.299983,1.3716,1126.66667,26.3333333,9.33333333,0.00522053
524,2006-07-07 00:00:00,Persch,Dana Stephens,25.8183833,-80.299983,1.2192,800.0,21.6666667,10.0,0.0718432
525,2006-10-18 00:00:00,Persch,Dana Stephens,25.8183833,-80.299983,1.2192,933.333333,22.3333333,9.0,0.06978665
526,2006-03-07 00:00:00,Pineland,Dana Stephens,25.67725,-80.378167,,210.0,9.66666667,1.0,0.03895053
527,2006-07-05 00:00:00,Pineland,Dana Stephens,25.67725,-80.378167,,456.666667,7.33333333,2.0,0.0496348
528,2006-10-05 00:00:00,Pineland,Dana Stephens,25.67725,-80.378167,,296.666667,7.0,2.66666667,0.04785966
529,2006-11-22 00:00:00,Pineland,Dana Stephens,25.67725,-80.378167,,283.333333,4.66666667,1.0,0.05377076
530,2006-11-10 00:00:00,Key West Pond,Dana Stephens,24.5495333,-81.783667,,2065.0,108.5,122.0,0.08440303
531,2006-01-05 00:00:00,Hurricane,Dana Stephens,30.9405,-86.757033,2.9718,375.0,19.25,6.0,0.47100099
532,2006-04-05 00:00:00,Hurricane,Dana Stephens,30.9405,-86.757033,2.15646,375.0,24.75,12.5,0.10324044
533,2006-06-05 00:00:00,Hurricane,Dana Stephens,30.9405,-86.757033,1.2192,572.5,22.25,16.0,0.25154484
534,2006-07-06 00:00:00,Hurricane,Dana Stephens,30.9405,-86.757033,0.85344,895.0,26.5,30.0,0.89219797
535,2006-10-03 00:00:00,Hurricane,Dana Stephens,30.9405,-86.757033,1.05156,782.5,31.75,30.5,2.89645132
536,2006-11-06 00:00:00,Hurricane,Dana Stephens,30.9405,-86.757033,1.82118,685.0,30.5,16.75,1.51612056
537,2006-01-05 00:00:00,Karick,Dana Stephens,30.8954167,-86.643217,1.3716,376.666667,23.3333333,6.0,0.05992821
538,2006-04-05 00:00:00,Karick,Dana Stephens,30.8954167,-86.643217,2.90576,396.666667,48.3333333,7.66666667,0.04358041
539,2006-06-02 00:00:00,Karick,Dana Stephens,30.8954167,-86.643217,1.09728,513.333333,26.0,25.0,0.06014676
540,2006-07-10 00:00:00,Karick,Dana Stephens,30.8954167,-86.643217,1.24968,683.333333,38.3333333,17.6666667,0.12137763
541,2006-10-03 00:00:00,Karick,Dana Stephens,30.8954167,-86.643217,0.89408,750.0,42.3333333,15.6666667,0.08931023
542,2006-11-06 00:00:00,Karick,Dana Stephens,30.8954167,-86.643217,0.94488,650.0,31.0,21.0,0.10082705
543,2006-01-09 00:00:00,Carlton,Dana Stephens,28.7595667,-81.6599,0.43688,2600.0,58.3333333,107.0,0.767898
544,2006-04-05 00:00:00,Carlton,Dana Stephens,28.7595667,-81.6599,0.33528,3000.0,55.3333333,130.0,0.17421211
545,2006-05-09 00:00:00,Carlton,Dana Stephens,28.7595667,-81.6599,0.36576,3406.66667,56.3333333,143.333333,0.25490097
546,2006-07-12 00:00:00,Carlton,Dana Stephens,28.7595667,-81.6599,0.33528,3290.0,45.3333333,130.0,0.98642155
547,2006-10-12 00:00:00,Carlton,Dana Stephens,28.7595667,-81.6599,0.26416,3906.66667,63.0,202.0,1.17551977
548,2006-12-02 00:00:00,Carlton,Dana Stephens,28.7595667,-81.6599,0.28448,4056.66667,86.3333333,219.333333,1.53475382
549,2006-02-19 00:00:00,Giles,Dana Stephens,28.5310833,-81.333233,,693.333333,41.6666667,15.3333333,0.18173365
550,2006-04-22 00:00:00,Giles,Dana Stephens,28.5310833,-81.333233,1.8288,493.333333,28.6666667,10.3333333,0.07352127
551,2006-05-20 00:00:00,Giles,Dana Stephens,28.5310833,-81.333233,0.9144,610.0,27.6666667,21.3333333,0.00576337
552,2006-07-08 00:00:00,Giles,Dana Stephens,28.5310833,-81.333233,0.70104,980.0,32.0,46.0,0.09363055
553,2006-10-08 00:00:00,Giles,Dana Stephens,28.5310833,-81.333233,1.27,670.0,24.3333333,26.3333333,0.08876351
554,2006-11-11 00:00:00,Giles,Dana Stephens,28.5310833,-81.333233,1.20904,876.666667,25.0,27.6666667,15.5509932
555,2006-04-14 00:00:00,Holden,Dana Stephens,28.50385,-81.38735,2.5146,700.0,17.0,10.0,0.05074239
556,2006-05-19 00:00:00,Holden,Dana Stephens,28.50385,-81.38735,1.76784,623.333333,15.3333333,7.33333333,0.00595353
557,2006-07-20 00:00:00,Holden,Dana Stephens,28.50385,-81.38735,1.15824,740.0,25.3333333,24.0,0.02851763
558,2006-09-11 00:00:00,Holden,Dana Stephens,28.50385,-81.38735,1.09728,793.333333,19.0,22.6666667,0.05863988
559,2006-11-11 00:00:00,Holden,Dana Stephens,28.50385,-81.38735,1.40208,733.333333,15.666666700000002,18.3333333,0.06565405
560,2006-04-18 00:00:00,Ivanhoe East,Dana Stephens,28.5635833,-81.375233,3.68808,493.333333,18.0,3.66666667,0.08609674
561,2006-08-04 00:00:00,Ivanhoe East,Dana Stephens,28.5635833,-81.375233,2.06248,553.333333,19.3333333,7.0,0.05743232
562,2006-04-18 00:00:00,Ivanhoe Middle,Dana Stephens,28.5621167,-81.380667,4.2672,470.0,19.3333333,3.0,0.03499896
563,2006-08-04 00:00:00,Ivanhoe Middle,Dana Stephens,28.5621167,-81.380667,0.58928,1260.0,29.6666667,47.3333333,0.08200837
564,2006-04-18 00:00:00,Ivanhoe West,Dana Stephens,28.5651333,-81.38305,5.11048,473.333333,16.6666667,3.0,0.06451716
565,2006-08-04 00:00:00,Ivanhoe West,Dana Stephens,28.5651333,-81.38305,1.27,743.333333,23.3333333,14.6666667,0.13980668
566,2006-10-13 00:00:00,Johio,Dana Stephens,28.5774806,-81.511342,5.11048,406.666667,5.66666667,2.0,0.07443354
567,2006-11-14 00:00:00,Johio,Dana Stephens,28.5774806,-81.511342,7.0104,380.0,5.0,2.0,0.06169885
568,2006-01-11 00:00:00,Little Fairview,Dana Stephens,28.58985,-81.389022,3.048,546.666667,22.6666667,10.0,0.15947303
569,2006-04-04 00:00:00,Little Fairview,Dana Stephens,28.58985,-81.389022,3.048,470.0,19.3333333,3.33333333,0.06121668
570,2006-05-03 00:00:00,Little Fairview,Dana Stephens,28.58985,-81.389022,3.6576,410.0,14.6666667,2.66666667,0.04536201
571,2006-07-06 00:00:00,Little Fairview,Dana Stephens,28.58985,-81.389022,3.3528,500.0,14.3333333,4.0,0.03898625
572,2006-09-07 00:00:00,Little Fairview,Dana Stephens,28.58985,-81.389022,2.7432,513.333333,13.3333333,8.0,0.03599947
573,2006-11-15 00:00:00,Little Fairview,Dana Stephens,28.58985,-81.389022,2.7432,506.6666670000001,16.6666667,4.33333333,0.05694385
574,2006-01-13 00:00:00,Lurna,Dana Stephens,28.5225806,-81.374369,0.87376,1020.0,72.6666667,56.0,0.28159986
575,2006-04-16 00:00:00,Lurna,Dana Stephens,28.5225806,-81.374369,0.84328,1033.33333,77.0,38.0,0.16126556
576,2006-05-06 00:00:00,Lurna,Dana Stephens,28.5225806,-81.374369,0.762,946.666667,57.3333333,38.0,0.15997506
577,2006-07-20 00:00:00,Lurna,Dana Stephens,28.5225806,-81.374369,0.94488,676.666667,55.0,40.6666667,0.35417699
578,2006-10-12 00:00:00,Lurna,Dana Stephens,28.5225806,-81.374369,0.94488,690.0,50.3333333,38.3333333,1.32111384
579,2006-11-26 00:00:00,Lurna,Dana Stephens,28.5225806,-81.374369,1.12776,670.0,47.3333333,28.6666667,0.2334628
580,2006-01-29 00:00:00,Susannah,Dana Stephens,28.5623611,-81.323167,4.1148,660.0,12.3333333,6.0,0.14451465
581,2006-04-21 00:00:00,Susannah,Dana Stephens,28.5623611,-81.323167,4.4196,406.666667,14.6666667,2.33333333,0.18639192
582,2006-05-21 00:00:00,Susannah,Dana Stephens,28.5623611,-81.323167,4.8768,426.666667,14.6666667,5.66666667,0.01941629
583,2006-07-25 00:00:00,Susannah,Dana Stephens,28.5623611,-81.323167,3.048,483.333333,17.0,6.0,0.08955201
584,2006-09-16 00:00:00,Susannah,Dana Stephens,28.5623611,-81.323167,2.8956,500.0,17.6666667,7.33333333,0.04815703
585,2006-11-14 00:00:00,Susannah,Dana Stephens,28.5623611,-81.323167,3.29184,590.0,19.0,8.0,0.06474405
586,2006-01-07 00:00:00,Waumpi,Dana Stephens,28.6319722,-81.330417,0.73152,810.0,42.6666667,22.0,0.08381414
587,2006-03-12 00:00:00,Waumpi,Dana Stephens,28.6319722,-81.330417,0.54864,1066.66667,88.3333333,25.6666667,0.04834051
588,2006-05-14 00:00:00,Waumpi,Dana Stephens,28.6319722,-81.330417,0.50292,1073.33333,92.0,42.3333333,0.04629584
589,2006-07-16 00:00:00,Waumpi,Dana Stephens,28.6319722,-81.330417,0.54864,1200.0,45.3333333,38.6666667,0.04870562
590,2006-09-10 00:00:00,Waumpi,Dana Stephens,28.6319722,-81.330417,0.85344,820.0,41.0,19.3333333,0.13242987
591,2006-11-15 00:00:00,Waumpi,Dana Stephens,28.6319722,-81.330417,0.38608,1440.0,97.0,69.6666667,0.08567912
592,2006-01-26 00:00:00,Alligator,Dana Stephens,28.2305,-81.198833,0.9144,994.0,19.4,3.8,0.07578877
593,2006-04-20 00:00:00,Alligator,Dana Stephens,28.2305,-81.198833,1.2192,984.0,20.0,3.0,0.03091969
594,2006-06-24 00:00:00,Alligator,Dana Stephens,28.2305,-81.198833,1.524,982.0,18.0,4.0,0.03524164
595,2006-02-22 00:00:00,Brick,Dana Stephens,28.1673333,-81.191183,0.64008,940.0,26.6666667,5.0,0.04713062
596,2006-05-14 00:00:00,Cypress,Dana Stephens,28.0757333,-81.32305,0.508,1756.66667,102.0,73.6666667,2.57360124
597,2006-07-13 00:00:00,Cypress,Dana Stephens,28.0757333,-81.32305,0.4572,1963.33333,124.0,84.3333333,1.86113013
598,2006-04-15 00:00:00,Tohopekaliga East,Dana Stephens,28.2925,-81.285667,2.032,663.333333,18.3333333,4.33333333,0.044335
599,2006-05-18 00:00:00,Tohopekaliga East,Dana Stephens,28.2925,-81.285667,1.9812,630.0,17.0,4.33333333,0.02514022
600,2006-10-19 00:00:00,Tohopekaliga East,Dana Stephens,28.2925,-81.285667,2.7432,576.666667,13.3333333,3.33333333,0.04116542
601,2006-11-17 00:00:00,Tohopekaliga East,Dana Stephens,28.2925,-81.285667,2.54,570.0,15.3333333,4.0,0.09719923
602,2006-01-05 00:00:00,Tohopekaliga Middle,Dana Stephens,28.2207333,-81.394633,0.8636,850.0,32.0,18.6666667,0.08978594
603,2006-03-19 00:00:00,Tohopekaliga Middle,Dana Stephens,28.2207333,-81.394633,0.7112,1226.66667,50.3333333,38.6666667,0.12886003
604,2006-05-27 00:00:00,Tohopekaliga Middle,Dana Stephens,28.2207333,-81.394633,0.53848,1553.33333,69.0,46.0,0.74290021
605,2006-01-05 00:00:00,Tohopekaliga North,Dana Stephens,28.2809333,-81.400767,0.80772,800.0,44.6666667,9.0,0.10088971
606,2006-03-19 00:00:00,Tohopekaliga North,Dana Stephens,28.2809333,-81.400767,0.8636,903.333333,60.3333333,26.0,0.04319845
607,2006-05-27 00:00:00,Tohopekaliga North,Dana Stephens,28.2809333,-81.400767,0.50292,1450.0,97.6666667,53.6666667,0.15162636
608,2006-07-27 00:00:00,Tohopekaliga North,Dana Stephens,28.2809333,-81.400767,0.6096,1450.0,93.0,57.6666667,0.57546069
609,2006-10-06 00:00:00,Tohopekaliga North,Dana Stephens,28.2809333,-81.400767,0.56896,1336.66667,72.0,47.6666667,0.34277715
610,2006-11-03 00:00:00,Tohopekaliga North,Dana Stephens,28.2809333,-81.400767,0.64008,1206.66667,62.0,35.3333333,0.3053598
611,2006-01-15 00:00:00,Trout,Dana Stephens,28.2589,-81.168083,0.72136,1080.0,13.3333333,4.0,0.10191116
612,2006-03-17 00:00:00,Trout,Dana Stephens,28.2589,-81.168083,0.59944,1233.33333,17.6666667,4.33333333,0.08956456
613,2006-01-29 00:00:00,Charleston West,Dana Stephens,26.5682,-80.17125,2.0828,560.0,23.0,8.0,0.17217468
614,2006-03-18 00:00:00,Charleston West,Dana Stephens,26.5682,-80.17125,2.794,503.3333329999999,13.3333333,4.66666667,0.06764732
615,2006-05-27 00:00:00,Charleston West,Dana Stephens,26.5682,-80.17125,3.81,466.666667,13.0,3.33333333,0.01432867
616,2006-10-07 00:00:00,Charleston West,Dana Stephens,26.5682,-80.17125,2.4384,296.666667,19.6666667,10.3333333,0.07201577
617,2006-11-12 00:00:00,Charleston West,Dana Stephens,26.5682,-80.17125,2.3368,633.333333,23.3333333,11.0,0.05437359
618,2006-01-27 00:00:00,Bird,Dana Stephens,28.1802278,-82.453461,2.7432,1003.33333,20.6666667,4.33333333,0.07273417
619,2006-03-17 00:00:00,Bird,Dana Stephens,28.1802278,-82.453461,2.4384,796.666667,24.3333333,8.33333333,0.0545027
620,2006-06-01 00:00:00,Bird,Dana Stephens,28.1802278,-82.453461,1.524,906.666667,28.3333333,15.6666667,0.01302097
